85289406,85290214,11.4005,11.4357,17.51,200.23910700000002,24,17547.568081000005
85291489,85344426,11.3283,11.3694,17.62,200.32882800000002,33,21017.082516000006
85344798,0,11.3034,0.0,17.67231,199.757188854,2,765.367274
85388083,85434522,11.3872,11.4244,17.53,200.269732,9,67849.820974
85434543,0,11.3176,0.0,17.652330000000003,199.78201000800004,21,13147.086885000002
85441650,0,11.3186,0.0,17.67,199.99966200000003,14,8443.115023999999
