0.000234,0.0002327,,2019-02-24 11:16:48.766041
0.000234,0.0002324,,2019-02-24 11:16:53.448085
0.000234,0.0002325,,2019-02-24 11:16:58.013470
0.000234,0.0002324,,2019-02-24 11:17:04.461628
0.000234,0.0002327,,2019-02-24 11:17:09.325487
