0.31428,0.31363,,2019-03-03 12:32:39.797648
0.31428,0.31363,,2019-03-03 12:32:41.654077
0.31431,0.31362,,2019-03-03 12:32:44.493361
0.31413,0.31349,,2019-03-03 12:32:47.394516
0.31413,0.31349,,2019-03-03 12:32:48.605440
0.31425,0.31362,,2019-03-03 12:32:51.341901
0.31425,0.31335,,2019-03-03 12:32:54.064743
0.31425,0.31335,,2019-03-03 12:32:55.304392
0.31425,0.31335,,2019-03-03 12:32:56.561598
0.31409,0.31343,,2019-03-03 12:32:59.364296
0.31409,0.31343,,2019-03-03 12:33:00.564077
0.31414,0.31348,,2019-03-03 12:33:03.396073
0.31414,0.31349,,2019-03-03 12:33:07.416367
0.31412,0.31346,,2019-03-03 12:33:10.519523
0.31416,0.31353,,2019-03-03 12:33:13.667776
0.31416,0.31353,,2019-03-03 12:33:15.542454
0.31413,0.31347,,2019-03-03 12:33:19.191544
0.31413,0.31347,,2019-03-03 12:33:20.996702
0.31413,0.31347,,2019-03-03 12:33:22.336486
0.31413,0.31347,,2019-03-03 12:33:23.678891
0.31413,0.31347,,2019-03-03 12:33:24.999651
0.31413,0.31347,,2019-03-03 12:33:26.227608
0.31415,0.31354,,2019-03-03 12:33:29.006927
0.31415,0.31354,,2019-03-03 12:33:30.278798
0.31415,0.31343,,2019-03-03 12:33:33.133889
0.31417,0.31346,,2019-03-03 12:33:35.892208
0.31417,0.31364,,2019-03-03 12:33:38.685831
0.31416,0.31343,,2019-03-03 12:33:42.779603
0.31425,0.31335,,2019-03-03 12:33:45.540509
0.31414,0.31343,,2019-03-03 12:33:48.240484
0.31414,0.31343,,2019-03-03 12:33:49.765467
0.31423,0.31335,,2019-03-03 12:33:52.601960
0.31419,0.31362,,2019-03-03 12:33:55.439318
0.31419,0.31335,,2019-03-03 12:33:58.180162
0.31414,0.31348,,2019-03-03 12:34:01.012361
0.31414,0.31348,,2019-03-03 12:34:02.313028
0.31419,0.31335,,2019-03-03 12:34:05.175651
0.31419,0.31332,,2019-03-03 12:34:07.995836
0.31418,0.31332,,2019-03-03 12:34:09.459807
0.31418,0.31332,,2019-03-03 12:34:10.854389
0.31418,0.31332,,2019-03-03 12:34:12.035024
0.31419,0.31362,,2019-03-03 12:34:14.792471
0.31419,0.31335,,2019-03-03 12:34:17.580213
0.31419,0.31366,,2019-03-03 12:34:20.286941
0.31424,0.31335,,2019-03-03 12:34:23.006861
0.31423,0.31335,,2019-03-03 12:34:24.213491
0.31424,0.31335,,2019-03-03 12:34:25.401911
0.31423,0.31335,,2019-03-03 12:34:26.644167
0.31424,0.31335,,2019-03-03 12:34:27.852127
0.31427,0.31335,,2019-03-03 12:34:29.046389
0.3143,0.31343,,2019-03-03 12:34:31.842415
0.3143,0.31366,,2019-03-03 12:34:34.578012
0.31431,0.31366,,2019-03-03 12:34:36.153512
0.31431,0.31366,,2019-03-03 12:34:37.791526
0.31431,0.31343,,2019-03-03 12:34:40.689328
0.31431,0.31343,,2019-03-03 12:34:42.033726
0.31431,0.31343,,2019-03-03 12:34:43.363599
0.31432,0.31342,,2019-03-03 12:34:46.178228
0.31433,0.31343,,2019-03-03 12:34:49.324621
0.31433,0.31343,,2019-03-03 12:34:50.633701
0.31433,0.31343,,2019-03-03 12:34:51.996226
0.31433,0.31343,,2019-03-03 12:34:53.179666
0.3143,0.31343,,2019-03-03 12:34:54.496563
0.3143,0.31343,,2019-03-03 12:34:55.760613
0.3143,0.31343,,2019-03-03 12:34:56.962296
0.3143,0.31343,,2019-03-03 12:34:58.151944
0.3143,0.31343,,2019-03-03 12:34:59.391625
0.3143,0.31343,,2019-03-03 12:35:00.648086
0.3143,0.31343,,2019-03-03 12:35:01.848721
0.3143,0.31364,,2019-03-03 12:35:04.578307
0.3143,0.31343,,2019-03-03 12:35:07.300534
0.3143,0.31343,,2019-03-03 12:35:08.518700
0.31431,0.31364,,2019-03-03 12:35:11.203553
0.31431,0.31343,,2019-03-03 12:35:14.026828
0.31432,0.31343,,2019-03-03 12:35:15.281969
0.31424,0.31332,,2019-03-03 12:35:18.444868
0.31432,0.31343,,2019-03-03 12:35:21.505934
0.31423,0.31364,,2019-03-03 12:35:25.070552
0.31433,0.31343,,2019-03-03 12:35:28.088823
0.31433,0.31364,,2019-03-03 12:35:30.859371
0.31433,0.31364,,2019-03-03 12:35:32.385301
0.31427,0.31362,,2019-03-03 12:35:35.026483
0.31431,0.31368,,2019-03-03 12:35:38.467408
0.31431,0.31368,,2019-03-03 12:35:39.755122
0.31431,0.31368,,2019-03-03 12:35:42.180106
0.31422,0.31368,,2019-03-03 12:35:44.753158
0.31422,0.31357,,2019-03-03 12:35:47.601448
0.31429,0.31362,,2019-03-03 12:35:50.574070
0.3143,0.31343,,2019-03-03 12:35:53.813235
0.3143,0.31343,,2019-03-03 12:35:55.497510
0.3143,0.31343,,2019-03-03 12:35:56.855703
0.3143,0.31343,,2019-03-03 12:35:58.104463
0.3143,0.31343,,2019-03-03 12:35:59.609555
0.3143,0.31343,,2019-03-03 12:36:01.778975
0.3143,0.31343,,2019-03-03 12:36:03.413321
0.31429,0.31363,,2019-03-03 12:36:06.337173
0.31431,0.31343,,2019-03-03 12:36:09.323784
0.31431,0.31343,,2019-03-03 12:36:10.520053
0.31431,0.31343,,2019-03-03 12:36:12.114155
0.31431,0.31343,,2019-03-03 12:36:13.302118
0.31431,0.31343,,2019-03-03 12:36:15.044948
0.31431,0.31343,,2019-03-03 12:36:16.481962
0.31433,0.31343,,2019-03-03 12:36:18.090986
0.31432,0.31343,,2019-03-03 12:36:19.355913
0.31432,0.31362,,2019-03-03 12:36:22.197533
0.31432,0.31363,,2019-03-03 12:36:25.926360
0.31433,0.31343,,2019-03-03 12:36:29.923277
0.31432,0.31343,,2019-03-03 12:36:31.574066
0.31432,0.31343,,2019-03-03 12:36:33.049131
0.31432,0.31362,,2019-03-03 12:36:36.939087
0.31436,0.31347,,2019-03-03 12:36:40.766150
0.31436,0.31368,,2019-03-03 12:36:43.695795
0.31436,0.31368,,2019-03-03 12:36:45.164071
0.31433,0.31368,,2019-03-03 12:36:46.462933
0.31405,0.31348,,2019-03-03 12:36:50.135587
0.31405,0.31332,,2019-03-03 12:36:53.199596
0.31418,0.31349,,2019-03-03 12:36:56.036901
0.31418,0.31352,,2019-03-03 12:36:59.057146
0.31418,0.31352,,2019-03-03 12:37:00.391021
0.31412,0.31347,,2019-03-03 12:37:04.267854
0.31419,0.31353,,2019-03-03 12:37:07.196863
0.31415,0.31354,,2019-03-03 12:37:10.039175
0.31429,0.31354,,2019-03-03 12:37:11.976866
0.31429,0.31354,,2019-03-03 12:37:13.512030
0.31429,0.31354,,2019-03-03 12:37:14.784157
0.31429,0.31364,,2019-03-03 12:37:17.710397
0.31423,0.31357,,2019-03-03 12:37:20.758436
0.31418,0.31352,,2019-03-03 12:37:24.223508
0.31425,0.31343,,2019-03-03 12:37:27.512886
0.31425,0.31343,,2019-03-03 12:37:28.997347
0.31425,0.31335,,2019-03-03 12:37:34.044054
0.31426,0.31362,,2019-03-03 12:37:37.157449
0.31415,0.31347,,2019-03-03 12:37:40.199781
0.31415,0.31347,,2019-03-03 12:37:41.417181
0.31428,0.31347,,2019-03-03 12:37:42.935688
0.31428,0.31347,,2019-03-03 12:37:44.258087
0.31422,0.31335,,2019-03-03 12:37:46.946738
0.31422,0.31332,,2019-03-03 12:37:49.745271
0.31422,0.31352,,2019-03-03 12:37:53.278205
0.31414,0.31349,,2019-03-03 12:37:56.185588
0.31424,0.31352,,2019-03-03 12:37:58.949125
0.31413,0.31347,,2019-03-03 12:38:02.571692
0.31423,0.31352,,2019-03-03 12:38:05.592869
0.31423,0.31352,,2019-03-03 12:38:07.058012
0.31423,0.31352,,2019-03-03 12:38:08.737268
0.31423,0.31352,,2019-03-03 12:38:11.004443
0.31422,0.31353,,2019-03-03 12:38:14.872540
0.31422,0.31353,,2019-03-03 12:38:16.431125
0.31422,0.31337,,2019-03-03 12:38:20.193187
0.31424,0.31337,,2019-03-03 12:38:23.064921
0.31423,0.31337,,2019-03-03 12:38:24.950949
0.31423,0.31337,,2019-03-03 12:38:27.554464
0.31423,0.31353,,2019-03-03 12:38:31.125166
0.31424,0.31353,,2019-03-03 12:38:33.100593
0.31417,0.31352,,2019-03-03 12:38:36.330122
0.31414,0.31353,,2019-03-03 12:38:39.129541
0.31424,0.31358,,2019-03-03 12:38:42.128660
0.31424,0.31358,,2019-03-03 12:38:43.502149
0.31424,0.31358,,2019-03-03 12:38:45.005137
0.31419,0.31352,,2019-03-03 12:38:47.897369
0.31426,0.31357,,2019-03-03 12:38:50.592466
0.31426,0.31337,,2019-03-03 12:38:53.774210
0.3143,0.31362,,2019-03-03 12:38:57.122827
0.31426,0.31334,,2019-03-03 12:39:00.026645
0.31426,0.31357,,2019-03-03 12:39:02.882595
0.31414,0.31357,,2019-03-03 12:39:04.367987
0.31414,0.31348,,2019-03-03 12:39:07.383384
0.31427,0.31362,,2019-03-03 12:39:10.427218
0.31414,0.31348,,2019-03-03 12:39:13.997689
0.31427,0.31362,,2019-03-03 12:39:17.097759
0.3143,0.31364,,2019-03-03 12:39:20.751399
0.3143,0.31364,,2019-03-03 12:39:22.952373
0.3143,0.31364,,2019-03-03 12:39:24.417623
0.31432,0.31361,,2019-03-03 12:39:27.510899
0.31432,0.31361,,2019-03-03 12:39:28.846121
0.31432,0.31361,,2019-03-03 12:39:30.223852
0.31432,0.31364,,2019-03-03 12:39:33.690259
0.31432,0.31364,,2019-03-03 12:39:35.169351
0.31432,0.31364,,2019-03-03 12:39:36.760298
0.3143,0.31347,,2019-03-03 12:39:39.615567
0.31432,0.31361,,2019-03-03 12:39:42.692944
0.31432,0.31364,,2019-03-03 12:39:45.565680
0.31431,0.31361,,2019-03-03 12:39:49.987621
0.31431,0.31364,,2019-03-03 12:39:53.259748
0.31432,0.31362,,2019-03-03 12:39:56.623401
0.31431,0.31361,,2019-03-03 12:40:00.407909
0.31431,0.31361,,2019-03-03 12:40:01.809024
0.31431,0.31364,,2019-03-03 12:40:04.879385
0.31432,0.31364,,2019-03-03 12:40:07.064942
0.31432,0.31364,,2019-03-03 12:40:08.662195
0.31432,0.31364,,2019-03-03 12:40:10.373720
0.31432,0.31364,,2019-03-03 12:40:11.867251
0.31432,0.31361,,2019-03-03 12:40:15.495440
0.31431,0.31347,,2019-03-03 12:40:18.389326
0.31432,0.31361,,2019-03-03 12:40:21.531787
0.31432,0.31364,,2019-03-03 12:40:24.551296
0.31432,0.31362,,2019-03-03 12:40:27.346930
0.31432,0.31361,,2019-03-03 12:40:30.873489
0.31417,0.31352,,2019-03-03 12:40:33.865594
0.31432,0.31347,,2019-03-03 12:40:37.853469
0.31432,0.31361,,2019-03-03 12:40:40.846432
0.31432,0.31364,,2019-03-03 12:40:43.920131
0.31432,0.31364,,2019-03-03 12:40:45.863016
0.31432,0.31364,,2019-03-03 12:40:47.930532
0.31425,0.31372,,2019-03-03 12:40:50.976476
0.31432,0.31361,,2019-03-03 12:40:53.959859
0.31432,0.31361,,2019-03-03 12:40:55.301894
0.31432,0.31361,,2019-03-03 12:40:57.148331
0.31432,0.31361,,2019-03-03 12:40:59.332613
0.31432,0.31362,,2019-03-03 12:41:02.665134
0.31432,0.31364,,2019-03-03 12:41:05.911891
0.31432,0.31367,,2019-03-03 12:41:08.940498
0.31439,0.31367,,2019-03-03 12:41:10.306438
0.31421,0.31367,,2019-03-03 12:41:11.874997
0.31421,0.31361,,2019-03-03 12:41:15.290045
0.31421,0.31361,,2019-03-03 12:41:16.788392
0.31421,0.31361,,2019-03-03 12:41:18.259144
0.31435,0.31367,,2019-03-03 12:41:21.727026
0.31432,0.31367,,2019-03-03 12:41:23.157182
0.31435,0.31367,,2019-03-03 12:41:25.254946
0.31435,0.31362,,2019-03-03 12:41:28.154898
0.31435,0.31362,,2019-03-03 12:41:30.015491
0.31438,0.31347,,2019-03-03 12:41:33.535311
0.31438,0.31353,,2019-03-03 12:41:36.631609
0.31438,0.31353,,2019-03-03 12:41:38.070491
0.31438,0.31372,,2019-03-03 12:41:42.893717
0.31438,0.31347,,2019-03-03 12:41:45.962271
